*,*,NBTTagCompound,func_395_d,getInteger,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
*,*,IChunkProvider,func_365_a,chunkExists,"Checks to see if a chunk exists at x, y"
*,*,InventoryPlayer,func_201_a,addItemStackToInventory,"Adds the item stack to the inventory, returns false if it is impossible."
*,*,World,func_447_g,chunkExists,"Returns whether a chunk exists at chunk coordinates x, y"
*,*,InventoryPlayer,func_203_b,readFromNBT,"Reads from the given tag list and fills the slots in the inventory with the correct items."
*,*,NBTTagCompound,func_394_a,setShort,"Stores a new NBTTagShort with the given short value into the map with the given string key."
*,*,InventoryPlayer,func_205_g,getFirstEmptyStack,"Returns the first item stack that is empty."
*,*,NetworkManager,func_751_c,readNetworkPacket,"Static accessor to readPacket."
*,*,InventoryPlayer,func_207_b,canHarvestBlock,"Returns whether the current item (tool) can harvest from the specified block (actually get a result)."
*,*,ChunkCache,func_446_b,getBlockMetadata,"Returns the block metadata at coords x,y,z"
*,*,ItemStack,func_21130_f,isItemDamaged,"returns true when a damageable item is damaged"
*,*,FurnaceRecipes,func_21160_a,addSmelting,"Adds a smelting recipe."
*,*,EntityLiving,func_113_a,setSize,"Sets the width and height of the entity. Args: width, height"
*,*,ItemStack,func_21131_g,getItemDamageForDisplay,"gets the damage of an itemstack, for displaying purposes"
*,*,EntityPlayerMP,func_20045_a,onItemStackChanged,"*"
*,*,EntityPlayer,func_20044_b,dropPlayerItem,"Drops an item for a player. Args: itemStack"
*,*,EntityPlayerMP,func_20043_I,usePersonalCraftingInventory,"set current crafting inventory back to the 2x2 square"
*,*,EntityPlayerMP,func_20042_E,getInventory,"returns the inventory of this entity (only used in EntityPlayerMP it seems)"
*,*,EntityWaterMob,func_21046_d_,canBreatheUnderwater,"*"
*,*,NBTTagList,func_388_a,tagAt,"Retrieves the tag at the specified index from the list."
*,*,NBTTagCompound,func_389_f,getFloat,"Retrieves a float value using the specified key, or 0 if no such key was stored."
*,*,NetworkManager,func_755_b,getRemoteAddress,"Returns the socket address of the remote side. Server-only."
*,*,MaterialLogic,func_218_c,getIsSolid,"Returns if this material is considered solid or not"
*,*,MCHashTable,func_551_a,clearMap,"Removes all entries from the map"
*,*,NBTTagFloat,func_382_a,readTagContents,"Read the actual data contents of the tag, implemented in NBT extension classes"
*,*,NBTBase,func_383_b,readTag,"Reads and returns a tag from the given DataInput, or the End tag if no tag could be read."
*,*,NBTBase,func_384_c,getKey,"Gets the key corresponding to the tag, or an empty string if none set."
*,*,NBTBase,func_385_m,setKey,"Sets the key for this tag and returns this for convenience."
*,*,NBTTagList,func_386_a,setTag,"Adds the provided tag to the end of the list. There is no check to verify this tag is of the same type as any previous tag."
*,*,WorldGenFlowers,func_419_a,generate,"*"
*,*,MCHashTable,func_553_d,removeObject,"Removes the specified object from the map and returns it"
*,*,EntityTrackerEntry,func_603_a,sendPacketToTrackedPlayers,"*"
*,*,EntityBoat,func_127_w,updateRiderPosition,"*"
*,*,RegionFile,func_22128_a,setOffset,"args: x, y, offset - sets the chunk's offset in the region file"
*,*,EntityLiving,func_114_a,fall,"Called when the mob is falling. Calculates and applies fall damage."
*,*,RegionFile,func_22126_b,close,"close this RegionFile and prevent further writes"
*,*,RegionFile,func_22127_a,debug,"*"
*,*,NetHandler,func_4007_a,handleEntityTeleport,"*"
*,*,EntityPlayer,func_22057_E,isPlayerSleeping,"*"
*,*,MathHelper,func_583_a,sqrt_double,"*"
*,*,NBTTagCompound,func_410_a,hasKey,"Returns whether the given string has been previously stored as a key in the map."
*,*,BlockLeaves,func_249_b,onEntityWalking,"Called whenever an entity is walking on top of this block. Args: world, x, y, z, entity"
*,*,EntityPlayer,func_22058_w,canMove,"if they are alive and not asleep they can move"
*,*,ServerConfigurationManager,func_22163_d,pardonIP,"removes the ip from the banned ip list and save ban list"
*,*,BlockReed,func_4037_g,checkBlockCoordValid,"Checks if current block pos is valid, if not, breaks the block as dropable item. Used for reed and cactus."
*,*,AxisAlignedBB,func_707_c,isVecInXY,"Checks if the specified vector is within the XY dimensions of the bounding box. Args: Vec3D"
*,*,EntityPlayer,func_117_x,getYOffset,"Returns the Y Offset of this entity."
*,*,EntityLiving,func_4039_B,getLookVec,"returns a (normalized) vector of where this entity is looking"
*,*,AxisAlignedBB,func_703_a,clearBoundingBoxPool,"Sets the number of bounding boxes in use from the pool to 0 so they will be reused"
*,*,EntityGhast,func_6102_h,getSoundVolume,"Returns the volume for the sounds this mob makes."
*,*,NetworkListenThread,func_4108_a,addPlayer,"adds this connection to the list of currently connected players"
*,*,EntityGhast,func_6100_e,getHurtSound,"Returns the sound this mob makes when it is hurt."
*,*,World,func_521_f,markBlockNeedsUpdate,"*"
*,*,DataWatcher,func_21150_a,hasObjectChanged,"true if one or more object was changed"
*,*,IChunkLoader,func_662_a,saveChunk,"*"
*,*,NetLoginHandler,func_4001_a,handleLogin,"*"
*,*,Item,func_21092_c,getHasSubtypes,"*"
*,*,ServerConfigurationManager,func_620_h,getPlayerEntity,"gets the player entity for the player with the name specified"
*,*,AxisAlignedBB,func_708_b,expand,"Returns a bounding box expanded by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
*,*,ServerConfigurationManager,func_22161_b,pardonPlayer,"remove this player from the banned player list and save the ban list"
*,*,World,func_518_a,TickUpdates,"Runs through the list of updates to run and ticks them"
*,*,BlockFluids,func_230_a,velocityToAddToEntity,"Can add to the passed in vector for a movement vector to be applied to the entity. Args: x, y, z, entity, vec3d"
*,*,BlockLeaves,func_221_a,updateTick,"Ticks the block if it's been scheduled"
*,*,ServerGUI,func_48_b,getPlayerListComponent,"Returns a new JScrollPane with a new PlayerListBox inside."
*,*,EntityTrackerEntry,func_601_b,updatePlayerEntities,"*"
*,*,DataWatcher,func_21154_a,writeWatchableObject,"*"
*,*,NetServerHandler,func_42_a,handlePackets,"handle all the packets for the connection"
*,*,ChunkLoader,func_664_a,loadChunkIntoWorldFromCompound,"*"
*,*,ServerGUI,func_46_a,initGui,"Initialises the GUI components."
*,*,NBTTagList,func_387_b,tagCount,"Returns the number of tags in the list."
*,*,ItemStack,func_21127_a,isItemEqual,"compares ItemStack argument to the instance ItemStack; returns true if the Items contained in both ItemStacks are equal"
*,*,ItemStack,func_21126_d,isItemStackDamageable,"true if this itemStack is damageable"
*,*,ItemStack,func_21125_h,getItemDamage,"*"
*,*,NBTTagCompound,func_409_a,setByte,"Stores a new NBTTagByte with the given byte value into the map with the given string key."
*,*,NBTTagCompound,func_408_b,getByte,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
*,*,NBTTagCompound,func_406_c,getShort,"Retrieves a short value using the specified key, or 0 if no such key was stored."
*,*,NBTTagCompound,func_405_a,setInteger,"Stores a new NBTTagInt with the given integer value into the map with the given string key."
*,*,NBTTagCompound,func_404_e,getLong,"Retrieves a long value using the specified key, or 0 if no such key was stored."
*,*,NBTTagCompound,func_403_a,setString,"Stores a new NBTTagString with the given string value into the map with the given string key."
*,*,ItemStack,func_21129_b,useItemOnEntity,"Uses the stack on the entity."
*,*,NBTTagCompound,func_400_i,getByteArray,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
*,*,ItemCloth,func_21089_a,getMetadata,"returns the argument if the item has metadata, 0 otherwise"
*,*,Item,func_20105_a,setItemName,"set name of item from language file"
*,*,RegionFile,func_22132_c,isChunkSaved,"args: x, y - true if chunk has been saved / converted"
*,*,ServerConfigurationManager,func_627_a,playerLoggedIn,"Called when a player successfully logs in. Reads player data from disk and inserts the player into the world."
*,*,ServerConfigurationManager,func_626_f,writeBannedPlayers,"Writes the banned players file to disk."
*,*,Block,func_232_b,setResistance,"Sets the the blocks resistance to explosions. Returns the object for convenience in constructing."
*,*,BlockPressurePlate,func_233_a,setBlockBoundsBasedOnState,"Updates the blocks bounds based on its current state. Args: world, x, y, z"
*,*,ServerConfigurationManager,func_623_e,readBannedPlayers,"Reads the banned players file from disk."
*,*,MathHelper,func_588_d,floor_float,"Returns the greatest integer less than or equal to the float argument"
*,*,MinecartTrackLogic,func_589_a,isMinecartTrack,"*"
*,*,MathHelper,func_586_c,sqrt_float,"*"
*,*,MathHelper,func_587_e,abs,"*"
*,*,MathHelper,func_584_b,floor_double,"Returns the greatest integer less than or equal to the double argument"
*,*,MathHelper,func_582_b,cos,"cos looked up in the sin table with the appropriate offset"
*,*,ServerConfigurationManager,func_628_a,sendChatMessageToPlayer,"sends a chat message to the player with the name specified (not necessarily a whisper)"
*,*,World,func_20111_e,isAirBlock,"Returns true if the block at the specified coordinates is empty"
*,*,ServerConfigurationManager,func_630_i,sendChatMessageToAllPlayers,"sends a chat message to all players currently connected"
*,*,ServerConfigurationManager,func_631_a,sendPacketToAllPlayers,"sends a packet to all players"
*,*,NetServerHandler,func_39_b,sendPacket,"Adds the packet to the underlying network manager's send queue."
*,*,NetServerHandler,func_38_b,getNumChunkDataPackets,"return the number of chuckDataPackets from the netManager"
*,*,NetLoginHandler,func_35_b,getUserAndIPString,"Returns the user name (if any) and the remote address as a string."
*,*,ServerConfigurationManager,func_633_c,getPlayerList,"returns a string containing a comma-seperated list of player names"
*,*,NetLoginHandler,func_33_a,tryLogin,"Logs the user in if a login packet is found, otherwise keeps processing network packets unless the timeout has occurred."
*,*,NetLoginHandler,func_32_a,getServerId,"Returns the server Id randomly generated by this login handler."
*,*,NetLoginHandler,func_31_a,setLoginPacket,"Sets and returns the login packet provided."
*,*,NetHandler,func_30_a,handleEntity,"*"
*,*,BlockStairs,func_245_e,isCollidable,"Returns if this block is collidable (only used by Fire). Args: x, y, z"
*,*,WorldServer,func_532_d,getTileEntityList,"get a list of tileEntity's"
*,*,World,func_531_c,releaseEntitySkin,"*"
*,*,BlockRedstoneOre,func_246_a,blockActivated,"Called upon block activation (left or right click on the block.). The three integers represent x,y,z of the block."
*,*,BlockChest,func_241_a,getBlockTextureFromSide,"Returns the block texture based on the side being looked at.  Args: side"
*,*,BlockLeaves,func_242_b,onBlockRemoval,"Called whenever the block is removed."
*,*,EntityBoat,func_124_r,canBePushed,"*"
*,*,EntityItem,func_125_b,dealFireDamage,"Will deal the specified amount of damage to the entity if the entity isn't immune to fire damage. Args: amountDamage"
*,*,Item,func_4050_c,setFull3D,"Sets bFull3D to True and return the object."
*,*,EntityLiving,func_120_t,isEntityAlive,"*"
*,*,BlockPressurePlate,func_248_d,getCollisionBoundingBoxFromPool,"Returns a bounding box from the pool of bounding boxes (this means this box can change after the pool has been cleared to be reused)"
*,*,EntityPlayerMP,func_122_m,updateFallState,"Takes in the distance the entity has fallen this tick and whether its on the ground to update the fall distance and deal fall damage if landing on the ground.  Args: distanceFallenThisTick, onGround"
*,*,Entity,func_123_a,dropItemWithOffset,"Drops an item stack with a specified y offset. Args: itemID, count, yOffset"
*,*,Vec3D,func_759_d,squareDistanceTo,"The square of the Euclidean distance between this and the vector of x,y,z components passed in."
*,*,Vec3D,func_758_b,normalize,"Normalizes the vector to a length of 1 (except if it is the zero vector)"
*,*,WorldInfo,func_22179_d,getSpawnY,"*"
*,*,TileEntityNote,func_21075_a,changePitch,"change pitch by -> (currentPitch + 1) % 25"
*,*,NetworkManager,func_750_a,onNetworkError,"Used to report network errors and causes a network shutdown."
*,*,Vec3D,func_757_c,addVector,"Adds the specified x,y,z vector components to this vector and returns the resulting vector. Does not change this vector."
*,*,Vec3D,func_756_e,setComponents,"Sets the x,y,z components of the vector as specified."
*,*,NetworkManager,func_754_a,setNetHandler,"Sets the NetHandler for this NetworkManager. Server-only."
*,*,BlockSoil,func_282_g,isCropsNearby,"returns true if there is at least one cropblock nearby (x-1 to x+1, y+1, z-1 to z+1)"
*,*,NetworkManager,func_742_e,getReadThread,"Returns the read thread."
*,*,EmptyChunk,func_338_d,getChunkBlockTileEntity,"Gets the TileEntity for a given block in this chunk"
*,*,NetworkManager,func_748_f,getWriteThread,"Returns the write thread."
*,*,ServerConfigurationManager,func_618_a,setPlayerManager,"Sets the NBT manager to the one for the worldserver given"
*,*,EmptyChunk,func_331_d,onChunkUnload,"*"
*,*,EmptyChunk,func_330_a,setLightValue,"Sets the light value at the coordinate. If enumskyblock is set to sky it sets it in the skylightmap and if its a block then into the blocklightmap. Args enumSkyBlock, x, y, z, lightValue"
*,*,EmptyChunk,func_335_a,addEntity,"Adds an entity to the chunk. Args: entity"
*,*,EmptyChunk,func_337_b,getHeightValue,"Returns the value in the height map at this x, z coordinate in the chunk"
*,*,EmptyChunk,func_336_e,setChunkModified,"*"
